id,suraNo,suraName,aya,arabic_text,translation,footnotes
5809,81,Tekvir,12,وَاِذَا الْجَح۪يمُ سُعِّرَتْۙۖ,"Cehennem (ateşi) iyice harlanıp tutuşturulduğunda,",
5810,81,Tekvir,13,وَاِذَا الْجَنَّةُ اُزْلِفَتْۙۖ,"Cennet yakınlaştırıldığında,",
5811,81,Tekvir,14,عَلِمَتْ نَفْسٌ مَٓا اَحْضَرَتْۜ,"Artık her nefis, (Kıyamet Günü için) ne hazırlayıp (beraberinde getirdiğini) öğrenmiştir.",
5812,81,Tekvir,15,فَلَٓا اُقْسِمُ بِالْخُنَّسِۙ,Gündüz kaybolup gece beliren yıldızlara yemin ederim.,
5813,81,Tekvir,16,اَلْجَوَارِ الْكُنَّسِۙ,"(Bir yörüngede) akarak yerine geri dönenlere,",
5814,81,Tekvir,17,وَالَّيْلِ اِذَا عَسْعَسَۙ,"Dönüp gittiğinde geceye,",
5815,81,Tekvir,18,وَالصُّبْحِ اِذَا تَنَفَّسَۙ,"Ve nefes aldığında (ağarmaya başladığında) sabaha (andolsun ki),",
5816,81,Tekvir,19,اِنَّهُ لَقَوْلُ رَسُولٍ كَر۪يمٍۙ,"Şüphesiz ki o (Kur’ân), pek değerli bir elçinin (Cibril’in getirdiği) sözüdür.",
5817,81,Tekvir,20,ذ۪ي قُوَّةٍ عِنْدَ ذِي الْعَرْشِ مَك۪ينٍۙ,"Güç sahibi ve arşın sahibi katında yüksek mevkisi olan (Cibril),",
5818,81,Tekvir,21,مُطَاعٍ ثَمَّ اَم۪ينٍۜ,"(Kendisine) itaat edilir, oldukça güvenilirdir.",
5819,81,Tekvir,22,وَمَا صَاحِبُكُمْ بِمَجْنُونٍۚ,"Sizin arkadaşınız (Muhammed), deli değildir.",
5820,81,Tekvir,23,وَلَقَدْ رَاٰهُ بِالْاُفُقِ الْمُب۪ينِۚ,"Andolsun ki, (Cibril’i) ufukta apaçık bir şekilde görmüştür.",
5821,81,Tekvir,24,وَمَا هُوَ عَلَى الْغَيْبِ بِضَن۪ينٍۚ,"O, (semadan aldığı) gayb haberlerini (size ulaştırmada) cimrilik etmez.",
5822,81,Tekvir,25,وَمَا هُوَ بِقَوْلِ شَيْطَانٍ رَج۪يمٍۚ,O kovulmuş/taşlanmış şeytanın sözü değildir.,
5823,81,Tekvir,26,فَاَيْنَ تَذْهَبُونَۜ,"(Buna rağmen, onu bırakıp) nereye gidiyorsunuz?",
5824,81,Tekvir,27,اِنْ هُوَ اِلَّا ذِكْرٌ لِلْعَالَم۪ينَۙ,"O, yalnızca âlemlere bir hatırlatmadır.",
5825,81,Tekvir,28,لِمَنْ شَٓاءَ مِنْكُمْ اَنْ يَسْتَق۪يمَ,Sizden dileyenin istikamet bulması için.,
5826,81,Tekvir,29,وَمَا تَشَٓاؤُ۫نَ اِلَّٓا اَنْ يَشَٓاءَ اللّٰهُ رَبُّ الْعَالَم۪ينَ,Âlemlerin Rabbi olan Allah istemedikçe siz isteyemezsiniz.,
5827,82,İnfitâr,1,اِذَا السَّمَٓاءُ انْفَطَرَتْۙ,"Gök yarıldığında,",
5828,82,İnfitâr,2,وَاِذَا الْكَوَاكِبُ انْتَثَرَتْۙ,"Yıldızlar dökülüp saçıldığında,",
5829,82,İnfitâr,3,وَاِذَا الْبِحَارُ فُجِّرَتْۙ,"Denizler patlatılıp/fışkırıp taşırıldığında,",
5830,82,İnfitâr,4,وَاِذَا الْقُبُورُ بُعْثِرَتْۙ,"Kabirler ters yüz edildiğinde,",
5831,82,İnfitâr,5,عَلِمَتْ نَفْسٌ مَا قَدَّمَتْ وَاَخَّرَتْۜ,Her nefis (ne yapıp) takdim ettiğini ve (neyi terk edip) ertelediğini öğrenir.,
5832,82,İnfitâr,6,يَٓا اَيُّهَا الْاِنْسَانُ مَا غَرَّكَ بِرَبِّكَ الْكَر۪يمِۙ,Ey insan! El-Kerîm olan Rabbine karşı seni aldatan şey nedir?,
5833,82,İnfitâr,7,اَلَّذ۪ي خَلَقَكَ فَسَوّٰيكَ فَعَدَلَكَۙ,"O ki seni yarattı, sana bir düzen verdi ve seni denge üzere kıldı.",
5834,82,İnfitâr,8,ف۪ٓي اَيِّ صُورَةٍ مَا شَٓاءَ رَكَّبَكَۜ,Dilediği bir surette seni birleştirip meydana getirdi.,
5835,82,İnfitâr,9,كَلَّا بَلْ تُكَذِّبُونَ بِالدّ۪ينِۙ,Hayır! Bilakis siz hesabı yalanlıyorsunuz.,
5836,82,İnfitâr,10,وَاِنَّ عَلَيْكُمْ لَحَافِظ۪ينَۙ,"Şüphesiz ki üzerinizde gözetleyici (melekler) vardır,",
5837,82,İnfitâr,11,كِرَامًا كَاتِب۪ينَۙ,Şerefli yazıcılar.,
5838,82,İnfitâr,12,يَعْلَمُونَ مَا تَفْعَلُونَ,Yaptıklarınızı bilirler.,
5839,82,İnfitâr,13,اِنَّ الْاَبْرَارَ لَف۪ي نَع۪يمٍۚ,"Hiç şüphesiz Ebrar (çokça iyilik yapanlar), nimetler içerisindelerdir.",
5840,82,İnfitâr,14,وَاِنَّ الْفُجَّارَ لَف۪ي جَح۪يمٍۚ,Facirlerse elbette cehennemdelerdir.,
5841,82,İnfitâr,15,يَصْلَوْنَهَا يَوْمَ الدّ۪ينِ,Din Günü'nde oraya gireceklerdir.,
5842,82,İnfitâr,16,وَمَا هُمْ عَنْهَا بِغَٓائِب۪ينَۜ,Ondan kaybolup (bir an olsun bile) uzaklaşamayacaklardır.,
5843,82,İnfitâr,17,وَمَٓا اَدْرٰيكَ مَا يَوْمُ الدّ۪ينِۙ,"Sen, Din Günü'nün/Hesap Günü'nün ne olduğunu nereden bileceksin?",
5844,82,İnfitâr,18,ثُمَّ مَٓا اَدْرٰيكَ مَا يَوْمُ الدّ۪ينِۜ,"Ve yine sen, Din Günü'nü nereden bileceksin?",
5845,82,İnfitâr,19,يَوْمَ لَا تَمْلِكُ نَفْسٌ لِنَفْسٍ شَيْـًٔاۜ وَالْاَمْرُ يَوْمَئِذٍ لِلّٰهِ,"O gün, kimsenin kimseye bir faydası yoktur. O gün emir, yalnızca Allah’ındır.",
5846,83,Mutaffifîn,1,وَيْلٌ لِلْمُطَفِّف۪ينَۙ,Eksik ölçüp tartanların vay hâline!,
5847,83,Mutaffifîn,2,اَلَّذ۪ينَ اِذَا اكْتَالُوا عَلَى النَّاسِ يَسْتَوْفُونَۘ,Onlar insanlardan ölçüp aldıklarında tamamen/eksiksiz alırlar.,
5848,83,Mutaffifîn,3,وَاِذَا كَالُوهُمْ اَوْ وَزَنُوهُمْ يُخْسِرُونَۜ,Onlara ölçtüklerinde veya tarttıklarında eksiltir (zarara uğratırlar.),
5849,83,Mutaffifîn,4,اَلَا يَظُنُّ اُو۬لٰٓئِكَ اَنَّهُمْ مَبْعُوثُونَۙ,"Bunlar, diriltileceklerini düşünmüyorlar mı?",
5850,83,Mutaffifîn,5,لِيَوْمٍ عَظ۪يمٍۙ,Büyük bir gün için.,
5851,83,Mutaffifîn,6,يَوْمَ يَقُومُ النَّاسُ لِرَبِّ الْعَالَم۪ينَۜ,"O gün insanlar, âlemlerin Rabbi için ayakta duracaklardır.",
5852,83,Mutaffifîn,7,كَلَّٓا اِنَّ كِتَابَ الْفُجَّارِ لَف۪ي سِجّ۪ينٍۜ,"Asla (sandıkları gibi değil)! Hiç şüphesiz facirlerin kitabı,“Siccin”dedir.",
5853,83,Mutaffifîn,8,وَمَٓا اَدْرٰيكَ مَا سِجّ۪ينٌۜ,"Sen, “Siccin”in ne olduğunu nereden bileceksin?",
5854,83,Mutaffifîn,9,كِتَابٌ مَرْقُومٌۜ,Yazılı bir kitaptır.,
5855,83,Mutaffifîn,10,وَيْلٌ يَوْمَئِذٍ لِلْمُكَذِّب۪ينَۙ,"O gün, yalanlayanların vay hâline!",
5856,83,Mutaffifîn,11,اَلَّذ۪ينَ يُكَذِّبُونَ بِيَوْمِ الدّ۪ينِۜ,Onlar ki; Din Günü'nü/Hesap Günü'nü yalanlarlar.,
5857,83,Mutaffifîn,12,وَمَا يُكَذِّبُ بِه۪ٓ اِلَّا كُلُّ مُعْتَدٍ اَث۪يمٍۙ,"Oysa onu, ancak haddi aşan ve çokça günah işleyen yalanlar.",
5858,83,Mutaffifîn,13,اِذَا تُتْلٰى عَلَيْهِ اٰيَاتُنَا قَالَ اَسَاط۪يرُ الْاَوَّل۪ينَۜ,"Ayetlerimiz ona okunduğunda, “öncekilerin masalları” der.",
5859,83,Mutaffifîn,14,كَلَّا بَلْ۔ رَانَ عَلٰى قُلُوبِهِمْ مَا كَانُوا يَكْسِبُونَ,"Asla (onların söylediği gibi değil)! Bilakis işledikleri (günahlar), kalplerinde pas tutmuş (hakkı anlamalarına engel olmuştur).",
5860,83,Mutaffifîn,15,كَلَّٓا اِنَّهُمْ عَنْ رَبِّهِمْ يَوْمَئِذٍ لَمَحْجُوبُونَۜ,"Asla! Hiç şüphesiz onlar, o gün Rablerinden perdelenmişlerdir (O’nu göremeyeceklerdir).",
5861,83,Mutaffifîn,16,ثُمَّ اِنَّهُمْ لَصَالُوا الْجَح۪يمِۜ,"Sonra onlar, kesinlikle cehenneme gireceklerdir.",
5862,83,Mutaffifîn,17,ثُمَّ يُقَالُ هٰذَا الَّذ۪ي كُنْتُمْ بِه۪ تُكَذِّبُونَۜ,"Sonra (onlara:) “Bu, sizin yalanladığınız şeydir.” denir.",
5863,83,Mutaffifîn,18,كَلَّٓا اِنَّ كِتَابَ الْاَبْرَارِ لَف۪ي عِلِّيّ۪ينَۜ,"Asla (sandıkları gibi değil)! Hiç şüphesiz, Ebrar olanların (çokça iyilik yapanların) kitabı, “İlliyyin”dedir.",
5864,83,Mutaffifîn,19,وَمَٓا اَدْرٰيكَ مَا عِلِّيُّونَۜ,"Sen, “İlliyyun”un ne olduğunu nereden bileceksin?",
5865,83,Mutaffifîn,20,كِتَابٌ مَرْقُومٌۙ,Yazılı bir kitaptır.,
5866,83,Mutaffifîn,21,يَشْهَدُهُ الْمُقَرَّبُونَۜ,"Onu, (Allah’a) yakınlaştırılmış olanlar müşahede ederler.",
5867,83,Mutaffifîn,22,اِنَّ الْاَبْرَارَ لَف۪ي نَع۪يمٍۙ,"Şüphesiz ki Ebrar (çokça iyilik yapanlar), nimetler içerisindelerdir.",
5868,83,Mutaffifîn,23,عَلَى الْاَرَٓائِكِ يَنْظُرُونَۙ,Sedirler üzerinde (etrafı) seyretmektelerdir.,
5869,83,Mutaffifîn,24,تَعْرِفُ ف۪ي وُجُوهِهِمْ نَضْرَةَ النَّع۪يمِۚ,Nimetlerin ışıltısını (sevincini) yüzlerinde görürsün.,
5870,83,Mutaffifîn,25,يُسْقَوْنَ مِنْ رَح۪يقٍ مَخْتُومٍۙ,Onlara mühürlü (hiç açılmamış) bir şaraptan içirilir.,
5871,83,Mutaffifîn,26,خِتَامُهُ مِسْكٌۜ وَف۪ي ذٰلِكَ فَلْيَتَنَافَسِ الْمُتَنَافِسُونَۜ,"Onun sonu misktir. İşte yarışıp rekabet edecek olanlar, bunun için yarışsınlar.",
5872,83,Mutaffifîn,27,وَمِزَاجُهُ مِنْ تَسْن۪يمٍۙ,Onun karışımı “Tesnim” (çeşmesindendir).,
5873,83,Mutaffifîn,28,عَيْنًا يَشْرَبُ بِهَا الْمُقَرَّبُونَۜ,"(Tesnim, Allah’a) yakınlaştırılmış olanların kendisinden içeceği bir kaynaktır.",
5874,83,Mutaffifîn,29,اِنَّ الَّذ۪ينَ اَجْرَمُوا كَانُوا مِنَ الَّذ۪ينَ اٰمَنُوا يَضْحَكُونَۘ,"Hiç şüphesiz günahlara dalmış olanlar, iman edenlere gülerlerdi.",
5875,83,Mutaffifîn,30,وَاِذَا مَرُّوا بِهِمْ يَتَغَامَزُونَۘ,Onlara uğradıklarında kaş göz işareti yapıp (alay ederlerdi).,
5876,83,Mutaffifîn,31,وَاِذَا انْقَلَبُٓوا اِلٰٓى اَهْلِهِمُ انْقَلَبُوا فَكِه۪ينَۘ,Ailelerinin yanına döndüklerinde keyifli bir şekilde dönerlerdi.,
5877,83,Mutaffifîn,32,وَاِذَا رَاَوْهُمْ قَالُٓوا اِنَّ هٰٓؤُ۬لَٓاءِ لَضَٓالُّونَۙ,"Onları gördüklerinde: “Hiç şüphesiz bunlar, sapıklardır.” derlerdi.",
5878,83,Mutaffifîn,33,وَمَٓا اُرْسِلُوا عَلَيْهِمْ حَافِظ۪ينَۜ,"Oysa onlar, (müminlerin) üzerine gözetleyici olarak yollanmamışlardı.",
5879,83,Mutaffifîn,34,فَالْيَوْمَ الَّذ۪ينَ اٰمَنُوا مِنَ الْكُفَّارِ يَضْحَكُونَۙ,Bugün ise iman edenler kâfirlere gülerler.,
5880,83,Mutaffifîn,35,عَلَى الْاَرَٓائِكِ يَنْظُرُونَۜ,Sedirler üzerinde (etrafı) seyretmektelerdir.,
5881,83,Mutaffifîn,36,هَلْ ثُوِّبَ الْكُفَّارُ مَا كَانُوا يَفْعَلُونَ,"Acaba kâfirler, yaptıklarının (müminlerle alay edip, eğlenmelerinin) mükâfatını aldılar mı?",
5882,84,İnşikâk,1,اِذَا السَّمَٓاءُ انْشَقَّتْۙ,"Gök parçalandığında,",
5883,84,İnşikâk,2,وَاَذِنَتْ لِرَبِّهَا وَحُقَّتْۙ,"Rabbini işitip gerektiği şekilde O’na itaat ettiğinde,",
5884,84,İnşikâk,3,وَاِذَا الْاَرْضُ مُدَّتْۙ,"Yeryüzü iyice uzatıldığında,",
5885,84,İnşikâk,4,وَاَلْقَتْ مَا ف۪يهَا وَتَخَلَّتْۙ,"İçinde olanları dışarı atıp boşaldığında,",
5886,84,İnşikâk,5,وَاَذِنَتْ لِرَبِّهَا وَحُقَّتْۜ,Rabbini işitip gerektiği şekilde O’na itaat ettiğinde.,
5887,84,İnşikâk,6,يَٓا اَيُّهَا الْاِنْسَانُ اِنَّكَ كَادِحٌ اِلٰى رَبِّكَ كَدْحًا فَمُلَاق۪يهِۚ,"Ey insan! Hiç şüphesiz sen, Rabbinin (rızası için) sürekli çabalayacaksın ve sonunda O’nunla karşılaşacaksın.",
5888,84,İnşikâk,7,فَاَمَّا مَنْ اُو۫تِيَ كِتَابَهُ بِيَم۪ينِه۪ۙ,"Kime kitabı sağdan verilmişse,",
5889,84,İnşikâk,8,فَسَوْفَ يُحَاسَبُ حِسَابًا يَس۪يرًاۙ,"O, kolay olan bir sorguyla hesaba çekilecektir.",
5890,84,İnşikâk,9,وَيَنْقَلِبُ اِلٰٓى اَهْلِه۪ مَسْرُورًاۜ,Ve ailesinin yanına sevinç içinde dönecektir.,
5891,84,İnşikâk,10,وَاَمَّا مَنْ اُو۫تِيَ كِتَابَهُ وَرَٓاءَ ظَهْرِه۪ۙ,"Kime de kitabı arkasından (sol yanından) verilirse,",
5892,84,İnşikâk,11,فَسَوْفَ يَدْعُو ثُبُورًاۙ,“Vay başıma gelene!” diye ölümü çağıracaktır.,
5893,84,İnşikâk,12,وَيَصْلٰى سَع۪يرًاۜ,Ve alevleri dehşet saçan ateşe girecektir.,
5894,84,İnşikâk,13,اِنَّهُ كَانَ ف۪ٓي اَهْلِه۪ مَسْرُورًا,"Oysa o, (dünyada) ailesi arasında sevinçliydi.",
5895,84,İnşikâk,14,اِنَّهُ ظَنَّ اَنْ لَنْ يَحُورَۚۛ,"Çünkü o, (Rabbine) dönmeyeceğini sanmıştı.",
5896,84,İnşikâk,15,بَلٰىۚۛ اِنَّ رَبَّهُ كَانَ بِه۪ بَص۪يرًاۜ,"(Hayır, öyle değil!) Bilakis, elbette Rabbi onu görendir.",
5897,84,İnşikâk,16,فَلَٓا اُقْسِمُ بِالشَّفَقِۙ,"Şafağa ant içerim,",
5898,84,İnşikâk,17,وَالَّيْلِ وَمَا وَسَقَۙ,"Geceye ve yüklendiği şeylere,",
5899,84,İnşikâk,18,وَالْقَمَرِ اِذَا اتَّسَقَۙ,"Tamamlandığında Ay’a,",
5900,84,İnşikâk,19,لَتَرْكَبُنَّ طَبَقًا عَنْ طَبَقٍۜ,"Siz, hâlden hâle geçeceksiniz (Kıyametin dehşetli sahnelerini sırasıyla yaşayacaksınız).",
5901,84,İnşikâk,20,فَمَا لَهُمْ لَا يُؤْمِنُونَۙ,Ne oluyor onlara da iman etmiyorlar?,
5902,84,İnşikâk,21,وَاِذَا قُرِئَ عَلَيْهِمُ الْقُرْاٰنُ لَا يَسْجُدُونَۜ,Onlara Kur’ân okunduğunda secde etmiyorlar.,
5903,84,İnşikâk,22,بَلِ الَّذ۪ينَ كَفَرُوا يُكَذِّبُونَۘ,Bilakis o kâfirler yalanlıyorlar.,
5904,84,İnşikâk,23,وَاللّٰهُ اَعْلَمُ بِمَا يُوعُونَۘ,"Allah, onların içlerinde gizlediklerini bilir.",
5905,84,İnşikâk,24,فَبَشِّرْهُمْ بِعَذَابٍ اَل۪يمٍۙ,Onları can yakıcı bir azapla müjdele.,
5906,84,İnşikâk,25,اِلَّا الَّذ۪ينَ اٰمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَهُمْ اَجْرٌ غَيْرُ مَمْنُونٍ,İman edip salih amel işleyenler müstesna. Onlar için kesintisiz bir mükâfat vardır.,
5907,85,Burûc,1,وَالسَّمَٓاءِ ذَاتِ الْبُرُوجِۙ,"Andolsun burçlar sahibi semaya,",
5908,85,Burûc,2,وَالْيَوْمِ الْمَوْعُودِۙ,"Vadedilen güne,",
5909,85,Burûc,3,وَشَاهِدٍ وَمَشْهُودٍۜ,Şahit olana ve şahit olunana.,
5910,85,Burûc,4,قُتِلَ اَصْحَابُ الْاُخْدُودِۙ,Kahrolsun (müminleri ateşten kuyulara atan) hendek sahipleri!,
5911,85,Burûc,5,اَلنَّارِ ذَاتِ الْوَقُودِۙ,"Tutuşturulmuş ateşte,",
5912,85,Burûc,6,اِذْ هُمْ عَلَيْهَا قُعُودٌۙ,"Hani onlar ateşin çevresinde (yerlerini almış),",
5913,85,Burûc,7,وَهُمْ عَلٰى مَا يَفْعَلُونَ بِالْمُؤْمِن۪ينَ شُهُودٌۜ,Müminlere yaptıklarını seyrediyorlardı.,
5914,85,Burûc,8,وَمَا نَقَمُوا مِنْهُمْ اِلَّٓا اَنْ يُؤْمِنُوا بِاللّٰهِ الْعَز۪يزِ الْحَم۪يدِۙ,"Onlardan intikam almalarının tek nedeni, (izzet sahibi, her şeyi mağlup eden) El-Azîz ve (her daim övgüyü hak eden ve varlık tarafından övülen) El-Hamîd olan Allah’a iman etmeleriydi.",
5915,85,Burûc,9,اَلَّذ۪ي لَهُ مُلْكُ السَّمٰوَاتِ وَالْاَرْضِۜ وَاللّٰهُ عَلٰى كُلِّ شَيْءٍ شَه۪يدٌۜ,"O (Allah) ki; göklerin ve yerin hâkimiyeti/egemenliği O’na aittir. Allah, her şeye şahittir.",
5916,85,Burûc,10,اِنَّ الَّذ۪ينَ فَتَنُوا الْمُؤْمِن۪ينَ وَالْمُؤْمِنَاتِ ثُمَّ لَمْ يَتُوبُوا فَلَهُمْ عَذَابُ جَهَنَّمَ وَلَهُمْ عَذَابُ الْحَر۪يقِۜ,Şüphesiz ki mümin erkek ve mümin kadınlara işkence yapıp sonra tevbe etmeyenlere cehennem azabı ve yakıcı bir azap vardır.,
5917,85,Burûc,11,اِنَّ الَّذ۪ينَ اٰمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَهُمْ جَنَّاتٌ تَجْر۪ي مِنْ تَحْتِهَا الْاَنْهَارُۜ ذٰلِكَ الْفَوْزُ الْكَب۪يرُۜ,"Hiç şüphesiz, iman edip salih amel işleyenler için, altından ırmaklar akan cennetler vardır. İşte büyük kurtuluş/kazanç budur.",
5918,85,Burûc,12,اِنَّ بَطْشَ رَبِّكَ لَشَد۪يدٌۜ,"Kuşkusuz, Rabbinin yakalayışı pek çetindir.",
5919,85,Burûc,13,اِنَّهُ هُوَ يُبْدِئُ وَيُع۪يدُۚ,Çünkü ilk var eden ve (dirilterek) döndürecek olan O’dur.,
5920,85,Burûc,14,وَهُوَ الْغَفُورُ الْوَدُودُۙ,"O (günahları bağışlayan, örten ve günahların kötü akıbetinden kulu koruyan) El-Ğafûr ve (kullarını seven, kulları tarafından sevilen, kalplerde sevgi yaratan) El-Vedûd’dur.",
5921,85,Burûc,15,ذُو الْعَرْشِ الْمَج۪يدُۙ,"Arşın sahibidir. (İhsanı bol, şerefli, her daim övülen) El-Mecîd’dir.",
5922,85,Burûc,16,فَعَّالٌ لِمَا يُر۪يدُۜ,Dilediğini yapandır.,
5923,85,Burûc,17,هَلْ اَتٰيكَ حَد۪يثُ الْجُنُودِۙ,Orduların haberi sana geldi mi?,
5924,85,Burûc,18,فِرْعَوْنَ وَثَمُودَۜ,Firavun ve Semud(un haberi)?,
5925,85,Burûc,19,بَلِ الَّذ۪ينَ كَفَرُوا ف۪ي تَكْذ۪يبٍۙ,"(Hayır, öyle değil!) Bilakis, kâfirler sürekli bir yalanlama içerisindelerdir.",
5926,85,Burûc,20,وَاللّٰهُ مِنْ وَرَٓائِهِمْ مُح۪يطٌۚ,"Allah, onları arkalarından çepeçevre kuşatandır/Muhit’tir.",
5927,85,Burûc,21,بَلْ هُوَ قُرْاٰنٌ مَج۪يدٌۙ,"Bilakis o, şerefli bir Kur’ân’dır.",
5928,85,Burûc,22,ف۪ي لَوْحٍ مَحْفُوظٍ,Levh-i Mahfuz’dadır.,
5929,86,Târık,1,وَالسَّمَٓاءِ وَالطَّارِقِۙ,Semaya ve Tarık’a (gece görünen yıldıza) andolsun.,
5930,86,Târık,2,وَمَٓا اَدْرٰيكَ مَا الطَّارِقُۙ,"Sen, Tarık’ın ne olduğunu nereden bileceksin?",
5931,86,Târık,3,اَلنَّجْمُ الثَّاقِبُۙ,O delip geçen/aydınlatan yıldızdır.,
5932,86,Târık,4,اِنْ كُلُّ نَفْسٍ لَمَّا عَلَيْهَا حَافِظٌۜ,Her nefsin üzerinde mutlaka bir koruyucu/kaydeden gözetleyici vardır.,
5933,86,Târık,5,فَلْيَنْظُرِ الْاِنْسَانُ مِمَّ خُلِقَۜ,(Öyleyse) insan neden yaratıldığına bir baksın?,
5934,86,Târık,6,خُلِقَ مِنْ مَٓاءٍ دَافِقٍۙ,Tazyikle atılan bir sudan yaratıldı.,
5935,86,Târık,7,يَخْرُجُ مِنْ بَيْنِ الصُّلْبِ وَالتَّرَٓائِبِۜ,"(O,) bel kemiği ile omurga arasından çıkar.",
